Week Of,City,Neighborhood,Product,SKU,Channel,Sales (Units)
5/23/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,329
,,,,,,
5/16/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,300
,,,,,,
5/9/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,305
,,,,,,
5/2/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,272
,,,,,,
4/25/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,264
,,,,,,
4/18/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,258
,,,,,,
4/11/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,251
,,,,,,
4/4/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,245
,,,,,,
3/28/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,246
,,,,,,
3/21/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,242
,,,,,,
3/14/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,244
,,,,,,
3/7/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,243
,,,,,,
2/29/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,232
,,,,,,
2/22/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,205
,,,,,,
2/15/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,197
,,,,,,
2/8/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,194
,,,,,,
2/1/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,198
,,,,,,
1/25/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,195
,,,,,,
1/18/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,194
,,,,,,
1/11/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,195
,,,,,,
1/4/2016,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,200
,,,,,,
12/28/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,200
,,,,,,
12/21/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,197
,,,,,,
12/14/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,202
,,,,,,
12/7/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,200
,,,,,,
11/30/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,198
,,,,,,
11/23/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,201
,,,,,,
11/16/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,196
,,,,,,
11/9/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,199
,,,,,,
11/2/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,196
,,,,,,
10/26/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,205
,,,,,,
10/19/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,218
,,,,,,
10/12/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,230
,,,,,,
10/5/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,238
,,,,,,
9/28/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,242
,,,,,,
9/21/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,263
,,,,,,
9/14/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,273
,,,,,,
9/7/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,285
,,,,,,
8/31/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,293
,,,,,,
8/24/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,305
,,,,,,
8/17/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,321
,,,,,,
8/10/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,336
,,,,,,
8/3/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,364
,,,,,,
7/27/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,396
,,,,,,
7/20/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,392
,,,,,,
7/13/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,386
,,,,,,
7/6/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,395
,,,,,,
6/29/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,585
,,,,,,
6/22/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,366
,,,,,,
6/15/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,351
,,,,,,
6/8/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,343
,,,,,,
6/1/2015,Boston,South End,FanCo. Classic,ORANGE - FanCo. Classic,Retail,332
,,,,,,
5/23/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,100
,,,,,,
5/16/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,73
,,,,,,
5/9/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,58
,,,,,,
5/2/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,38
,,,,,,
4/25/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
4/18/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
4/11/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
4/4/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
3/28/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
3/21/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
3/14/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
3/7/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
2/29/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
2/22/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
2/15/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
2/8/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
2/1/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
1/25/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
1/18/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
1/11/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
1/4/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
12/28/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
12/21/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
12/14/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
12/7/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
11/30/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
11/23/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
11/16/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
11/9/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
11/2/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
10/26/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
10/19/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
10/12/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
10/5/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
9/28/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
9/21/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
,,,,,,
9/14/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,41
,,,,,,
9/7/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,41
,,,,,,
8/31/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,104
,,,,,,
8/24/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,170
,,,,,,
8/17/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,193
,,,,,,
8/10/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,209
,,,,,,
8/3/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,210
,,,,,,
7/27/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,209
,,,,,,
7/20/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,173
,,,,,,
7/13/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,171
,,,,,,
7/6/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,179
,,,,,,
6/29/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,311
,,,,,,
6/22/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,170
,,,,,,
6/15/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,151
,,,,,,
6/8/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,143
,,,,,,
6/1/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,128
,,,,,,
5/23/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,355
,,,,,,
5/16/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,324
,,,,,,
5/9/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,327
,,,,,,
5/2/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,292
,,,,,,
4/25/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,290
,,,,,,
4/18/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,280
,,,,,,
4/11/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,268
,,,,,,
4/4/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,266
,,,,,,
3/28/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,261
,,,,,,
3/21/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,256
,,,,,,
3/14/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,260
,,,,,,
3/7/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,258
,,,,,,
2/29/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,245
,,,,,,
2/22/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,219
,,,,,,
2/15/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,217
,,,,,,
2/8/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,211
,,,,,,
2/1/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,215
,,,,,,
1/25/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,215
,,,,,,
1/18/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,209
,,,,,,
1/11/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,215
,,,,,,
1/4/2016,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,212
,,,,,,
12/28/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,213
,,,,,,
12/21/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,216
,,,,,,
12/14/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,212
,,,,,,
12/7/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,217
,,,,,,
11/30/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,216
,,,,,,
11/23/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,212
,,,,,,
11/16/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,213
,,,,,,
11/9/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,209
,,,,,,
11/2/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,211
,,,,,,
10/26/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,222
,,,,,,
10/19/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,239
,,,,,,
10/12/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,248
,,,,,,
10/5/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,252
,,,,,,
9/28/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,264
,,,,,,
9/21/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,284
,,,,,,
9/14/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,296
,,,,,,
9/7/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,302
,,,,,,
8/31/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,317
,,,,,,
8/24/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,323
,,,,,,
8/17/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,344
,,,,,,
8/10/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,357
,,,,,,
8/3/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,385
,,,,,,
7/27/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,417
,,,,,,
7/20/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,422
,,,,,,
7/13/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,419
,,,,,,
7/6/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,421
,,,,,,
6/29/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,634
,,,,,,
6/22/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,387
,,,,,,
6/15/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,375
,,,,,,
6/8/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,364
,,,,,,
6/1/2015,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,355
,,,,,,
5/23/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,262
,,,,,,
5/16/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,191
,,,,,,
5/9/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,132
,,,,,,
5/2/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,94
,,,,,,
4/25/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
4/18/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
4/11/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
4/4/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
3/28/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
3/21/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
3/14/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
3/7/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
2/29/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
2/22/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
2/15/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
2/8/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
2/1/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
1/25/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
1/18/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
1/11/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
1/4/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
12/28/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
12/21/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
12/14/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
12/7/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
11/30/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
11/23/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
11/16/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
11/9/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
11/2/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
10/26/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
10/19/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
10/12/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
10/5/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
9/28/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
9/21/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
,,,,,,
9/14/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,98
,,,,,,
9/7/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,114
,,,,,,
8/31/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,278
,,,,,,
8/24/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,464
,,,,,,
8/17/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,511
,,,,,,
8/10/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,556
,,,,,,
8/3/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,549
,,,,,,
7/27/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,548
,,,,,,
7/20/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,463
,,,,,,
7/13/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,446
,,,,,,
7/6/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,458
,,,,,,
6/29/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,828
,,,,,,
6/22/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,457
,,,,,,
6/15/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,387
,,,,,,
6/8/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,373
,,,,,,
6/1/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,333
,,,,,,
5/23/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,267
,,,,,,
5/16/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,247
,,,,,,
5/9/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,243
,,,,,,
5/2/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,216
,,,,,,
4/25/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,219
,,,,,,
4/18/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,214
,,,,,,
4/11/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,209
,,,,,,
4/4/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,201
,,,,,,
3/28/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,200
,,,,,,
3/21/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,202
,,,,,,
3/14/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,196
,,,,,,
3/7/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,191
,,,,,,
2/29/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,187
,,,,,,
2/22/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,166
,,,,,,
2/15/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,164
,,,,,,
2/8/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,156
,,,,,,
2/1/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
,,,,,,
1/25/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,157
,,,,,,
1/18/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,157
,,,,,,
1/11/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,159
,,,,,,
1/4/2016,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
,,,,,,
12/28/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,158
,,,,,,
12/21/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,162
,,,,,,
12/14/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
,,,,,,
12/7/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,165
,,,,,,
11/30/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
,,,,,,
11/23/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,163
,,,,,,
11/16/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
,,,,,,
11/9/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,164
,,,,,,
11/2/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,164
,,,,,,
10/26/2015,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,173
